timestamp,device_id,protocol,event_type,cycle,value,severity,source_ip
2025-08-01T08:33:22Z,OpenPLC-003,OpenPLC,cycle_start,78,ok,info,192.168.2.194
2025-08-01T08:33:31Z,OpenPLC-004,OpenPLC,cycle_start,50,ok,info,192.168.1.115
2025-08-01T08:33:41Z,OpenPLC-005,OpenPLC,logic_injection,66,ok,info,192.168.0.13
2025-08-01T08:33:46Z,OpenPLC-003,OpenPLC,cycle_end,34,ok,info,192.168.1.163
2025-08-01T08:33:56Z,OpenPLC-001,OpenPLC,cycle_end,95,ok,info,192.168.2.162
2025-08-01T08:34:04Z,OpenPLC-003,OpenPLC,cycle_start,16,ok,info,192.168.1.100
2025-08-01T08:34:13Z,OpenPLC-005,OpenPLC,cycle_end,51,ok,info,192.168.3.252
2025-08-01T08:34:20Z,OpenPLC-005,OpenPLC,logic_injection,72,ok,info,192.168.0.6
2025-08-01T08:34:27Z,OpenPLC-005,OpenPLC,logic_injection,71,ok,info,192.168.2.182
2025-08-01T08:34:33Z,OpenPLC-001,OpenPLC,cycle_end,78,ok,info,192.168.2.13
2025-08-01T08:34:43Z,OpenPLC-003,OpenPLC,cycle_start,66,ok,info,192.168.2.33
2025-08-01T08:34:50Z,OpenPLC-005,OpenPLC,cycle_start,96,ok,info,192.168.4.5
2025-08-01T08:34:59Z,OpenPLC-002,OpenPLC,logic_injection,13,ok,info,192.168.3.225
2025-08-01T08:35:06Z,OpenPLC-004,OpenPLC,cycle_end,30,ok,info,192.168.5.24
2025-08-01T08:35:16Z,OpenPLC-001,OpenPLC,cycle_start,94,ok,info,192.168.0.11
2025-08-01T08:35:25Z,OpenPLC-002,OpenPLC,logic_injection,94,ok,info,192.168.5.67
2025-08-01T08:35:31Z,OpenPLC-001,OpenPLC,cycle_start,75,ok,info,192.168.5.47
2025-08-01T08:35:38Z,OpenPLC-005,OpenPLC,cycle_end,61,ok,info,192.168.1.5
2025-08-01T08:35:48Z,OpenPLC-002,OpenPLC,logic_injection,77,ok,info,192.168.3.206
2025-08-01T08:35:57Z,OpenPLC-001,OpenPLC,cycle_end,23,ok,info,192.168.1.134
2025-08-01T08:36:02Z,OpenPLC-002,OpenPLC,cycle_end,91,ok,info,192.168.0.51
2025-08-01T08:36:07Z,OpenPLC-002,OpenPLC,logic_injection,25,ok,info,192.168.0.102
2025-08-01T08:36:13Z,OpenPLC-005,OpenPLC,logic_injection,51,ok,info,192.168.1.153
2025-08-01T08:36:21Z,OpenPLC-003,OpenPLC,logic_injection,90,ok,info,192.168.2.42
2025-08-01T08:36:26Z,OpenPLC-004,OpenPLC,logic_injection,65,ok,info,192.168.4.89
2025-08-01T08:36:34Z,OpenPLC-004,OpenPLC,cycle_end,5,ok,info,192.168.1.252
2025-08-01T08:36:42Z,OpenPLC-001,OpenPLC,cycle_start,49,ok,info,192.168.0.4
2025-08-01T08:36:47Z,OpenPLC-002,OpenPLC,logic_injection,22,ok,info,192.168.5.230
2025-08-01T08:36:57Z,OpenPLC-003,OpenPLC,cycle_end,8,ok,info,192.168.0.40
2025-08-01T08:37:03Z,OpenPLC-003,OpenPLC,cycle_end,39,ok,info,192.168.5.180
2025-08-01T08:37:09Z,OpenPLC-002,OpenPLC,logic_injection,30,ok,info,192.168.5.103
2025-08-01T08:37:16Z,OpenPLC-003,OpenPLC,logic_injection,25,ok,info,192.168.0.67
2025-08-01T08:37:25Z,OpenPLC-003,OpenPLC,logic_injection,97,ok,info,192.168.0.95
2025-08-01T08:37:34Z,OpenPLC-004,OpenPLC,logic_injection,10,ok,info,192.168.5.60
2025-08-01T08:37:40Z,OpenPLC-004,OpenPLC,cycle_start,70,ok,info,192.168.2.66
2025-08-01T08:37:47Z,OpenPLC-001,OpenPLC,cycle_start,81,ok,info,192.168.5.79
2025-08-01T08:37:56Z,OpenPLC-005,OpenPLC,logic_injection,37,ok,info,192.168.4.155
2025-08-01T08:38:03Z,OpenPLC-003,OpenPLC,logic_injection,88,ok,info,192.168.0.254
2025-08-01T08:38:11Z,OpenPLC-001,OpenPLC,logic_injection,97,ok,info,192.168.1.179
2025-08-01T08:38:21Z,OpenPLC-003,OpenPLC,cycle_end,27,ok,info,192.168.2.136
2025-08-01T08:38:30Z,OpenPLC-005,OpenPLC,logic_injection,28,ok,info,192.168.3.62
2025-08-01T08:38:38Z,OpenPLC-004,OpenPLC,cycle_start,57,ok,info,192.168.0.237
2025-08-01T08:38:43Z,OpenPLC-001,OpenPLC,cycle_start,84,ok,info,192.168.2.4
2025-08-01T08:38:51Z,OpenPLC-001,OpenPLC,logic_injection,95,ok,info,192.168.3.47
2025-08-01T08:38:56Z,OpenPLC-002,OpenPLC,cycle_start,23,ok,info,192.168.0.219
2025-08-01T08:39:03Z,OpenPLC-004,OpenPLC,cycle_start,10,ok,info,192.168.3.127
2025-08-01T08:39:11Z,OpenPLC-003,OpenPLC,logic_injection,57,ok,info,192.168.3.20
2025-08-01T08:39:17Z,OpenPLC-004,OpenPLC,logic_injection,32,ok,info,192.168.1.158
2025-08-01T08:39:27Z,OpenPLC-004,OpenPLC,cycle_end,58,ok,info,192.168.3.68
2025-08-01T08:39:36Z,OpenPLC-004,OpenPLC,logic_injection,92,ok,info,192.168.0.173
2025-08-01T08:39:41Z,OpenPLC-001,OpenPLC,cycle_end,90,ok,info,192.168.3.168
2025-08-01T08:39:47Z,OpenPLC-003,OpenPLC,logic_injection,73,ok,info,192.168.3.236
2025-08-01T08:39:56Z,OpenPLC-003,OpenPLC,cycle_start,47,ok,info,192.168.0.58
2025-08-01T08:40:01Z,OpenPLC-001,OpenPLC,cycle_end,41,ok,info,192.168.0.197
2025-08-01T08:40:09Z,OpenPLC-004,OpenPLC,cycle_end,53,ok,info,192.168.1.234
2025-08-01T08:40:14Z,OpenPLC-005,OpenPLC,cycle_end,48,ok,info,192.168.3.8
2025-08-01T08:40:22Z,OpenPLC-004,OpenPLC,cycle_start,18,ok,info,192.168.2.210
2025-08-01T08:40:29Z,OpenPLC-001,OpenPLC,cycle_end,21,ok,info,192.168.3.209
2025-08-01T08:40:36Z,OpenPLC-002,OpenPLC,cycle_end,43,ok,info,192.168.2.155
2025-08-01T08:40:43Z,OpenPLC-001,OpenPLC,cycle_start,66,ok,info,192.168.5.138
2025-08-01T08:40:53Z,OpenPLC-003,OpenPLC,cycle_start,10,ok,info,192.168.2.29
2025-08-01T08:41:02Z,OpenPLC-002,OpenPLC,cycle_end,63,ok,info,192.168.5.139
2025-08-01T08:41:07Z,OpenPLC-004,OpenPLC,logic_injection,35,ok,info,192.168.1.120
2025-08-01T08:41:17Z,OpenPLC-002,OpenPLC,cycle_end,80,ok,info,192.168.1.110
2025-08-01T08:41:22Z,OpenPLC-005,OpenPLC,cycle_end,76,ok,info,192.168.3.227
2025-08-01T08:41:32Z,OpenPLC-003,OpenPLC,logic_injection,69,ok,info,192.168.2.115
2025-08-01T08:41:39Z,OpenPLC-002,OpenPLC,cycle_end,85,ok,info,192.168.5.247
2025-08-01T08:41:47Z,OpenPLC-003,OpenPLC,logic_injection,3,ok,info,192.168.0.46
2025-08-01T08:41:54Z,OpenPLC-002,OpenPLC,cycle_end,78,ok,info,192.168.0.158
2025-08-01T08:42:04Z,OpenPLC-004,OpenPLC,cycle_start,36,ok,info,192.168.2.108
2025-08-01T08:42:13Z,OpenPLC-001,OpenPLC,logic_injection,23,ok,info,192.168.0.247
2025-08-01T08:42:19Z,OpenPLC-005,OpenPLC,cycle_start,60,ok,info,192.168.4.170
2025-08-01T08:42:29Z,OpenPLC-001,OpenPLC,logic_injection,56,ok,info,192.168.0.30
2025-08-01T08:42:34Z,OpenPLC-003,OpenPLC,logic_injection,19,ok,info,192.168.2.31
2025-08-01T08:42:40Z,OpenPLC-003,OpenPLC,cycle_start,100,ok,info,192.168.4.202
2025-08-01T08:42:45Z,OpenPLC-002,OpenPLC,cycle_end,43,ok,info,192.168.1.117
2025-08-01T08:42:50Z,OpenPLC-004,OpenPLC,cycle_end,44,ok,info,192.168.1.230
2025-08-01T08:42:56Z,OpenPLC-002,OpenPLC,cycle_start,41,ok,info,192.168.2.79
2025-08-01T08:43:05Z,OpenPLC-002,OpenPLC,cycle_start,23,ok,info,192.168.1.227
2025-08-01T08:43:12Z,OpenPLC-005,OpenPLC,logic_injection,29,ok,info,192.168.0.105
2025-08-01T08:43:21Z,OpenPLC-002,OpenPLC,logic_injection,95,ok,info,192.168.2.212
2025-08-01T08:43:27Z,OpenPLC-002,OpenPLC,logic_injection,64,ok,info,192.168.2.196
2025-08-01T08:43:34Z,OpenPLC-005,OpenPLC,logic_injection,56,ok,info,192.168.2.241
2025-08-01T08:43:40Z,OpenPLC-002,OpenPLC,cycle_end,32,ok,info,192.168.0.238
2025-08-01T08:43:47Z,OpenPLC-001,OpenPLC,logic_injection,76,ok,info,192.168.5.160
2025-08-01T08:43:52Z,OpenPLC-002,OpenPLC,logic_injection,75,ok,info,192.168.3.183
2025-08-01T08:43:58Z,OpenPLC-002,OpenPLC,logic_injection,31,ok,info,192.168.5.44
2025-08-01T08:44:03Z,OpenPLC-005,OpenPLC,cycle_start,23,ok,info,192.168.3.225
2025-08-01T08:44:13Z,OpenPLC-004,OpenPLC,logic_injection,6,ok,info,192.168.3.47
2025-08-01T08:44:20Z,OpenPLC-004,OpenPLC,cycle_end,71,ok,info,192.168.3.29
2025-08-01T08:44:29Z,OpenPLC-003,OpenPLC,logic_injection,57,ok,info,192.168.5.131
2025-08-01T08:44:35Z,OpenPLC-004,OpenPLC,cycle_end,50,ok,info,192.168.0.91
2025-08-01T08:44:42Z,OpenPLC-003,OpenPLC,logic_injection,87,ok,info,192.168.2.83
2025-08-01T08:44:49Z,OpenPLC-005,OpenPLC,cycle_end,68,ok,info,192.168.1.95
2025-08-01T08:44:58Z,OpenPLC-004,OpenPLC,cycle_end,97,ok,info,192.168.5.137
2025-08-01T08:45:07Z,OpenPLC-003,OpenPLC,cycle_end,93,ok,info,192.168.3.158
2025-08-01T08:45:15Z,OpenPLC-001,OpenPLC,logic_injection,77,ok,info,192.168.5.33
2025-08-01T08:45:23Z,OpenPLC-004,OpenPLC,cycle_start,39,ok,info,192.168.4.44
2025-08-01T08:45:28Z,OpenPLC-001,OpenPLC,logic_injection,23,ok,info,192.168.4.66
2025-08-01T08:45:35Z,OpenPLC-004,OpenPLC,logic_injection,87,ok,info,192.168.4.191
2025-08-01T08:45:44Z,OpenPLC-001,OpenPLC,cycle_start,35,ok,info,192.168.4.99
2025-08-01T08:45:49Z,OpenPLC-005,OpenPLC,cycle_end,38,ok,info,192.168.1.247
2025-08-01T08:45:57Z,OpenPLC-002,OpenPLC,cycle_end,82,ok,info,192.168.3.161
2025-08-01T08:46:05Z,OpenPLC-001,OpenPLC,logic_injection,97,ok,info,192.168.3.251
2025-08-01T08:46:12Z,OpenPLC-002,OpenPLC,cycle_end,30,ok,info,192.168.5.214
2025-08-01T08:46:17Z,OpenPLC-003,OpenPLC,cycle_end,84,ok,info,192.168.1.12
2025-08-01T08:46:23Z,OpenPLC-003,OpenPLC,cycle_start,28,ok,info,192.168.2.32
2025-08-01T08:46:32Z,OpenPLC-005,OpenPLC,cycle_end,26,ok,info,192.168.1.251
2025-08-01T08:46:39Z,OpenPLC-002,OpenPLC,logic_injection,100,ok,info,192.168.3.19
2025-08-01T08:46:46Z,OpenPLC-005,OpenPLC,cycle_start,52,ok,info,192.168.1.179
2025-08-01T08:46:53Z,OpenPLC-005,OpenPLC,cycle_end,67,ok,info,192.168.5.52
2025-08-01T08:47:00Z,OpenPLC-005,OpenPLC,logic_injection,24,ok,info,192.168.5.96
2025-08-01T08:47:05Z,OpenPLC-003,OpenPLC,cycle_end,5,ok,info,192.168.2.35
2025-08-01T08:47:11Z,OpenPLC-004,OpenPLC,cycle_start,69,ok,info,192.168.5.38
2025-08-01T08:47:18Z,OpenPLC-003,OpenPLC,logic_injection,56,ok,info,192.168.3.109
2025-08-01T08:47:28Z,OpenPLC-002,OpenPLC,logic_injection,92,ok,info,192.168.3.79
2025-08-01T08:47:33Z,OpenPLC-005,OpenPLC,logic_injection,65,ok,info,192.168.5.61
2025-08-01T08:47:38Z,OpenPLC-004,OpenPLC,cycle_start,17,ok,info,192.168.4.227
2025-08-01T08:47:48Z,OpenPLC-005,OpenPLC,cycle_start,86,ok,info,192.168.2.250
2025-08-01T08:47:55Z,OpenPLC-004,OpenPLC,cycle_end,32,ok,info,192.168.5.112
2025-08-01T08:48:01Z,OpenPLC-002,OpenPLC,cycle_end,33,ok,info,192.168.0.56
2025-08-01T08:48:07Z,OpenPLC-002,OpenPLC,cycle_end,95,ok,info,192.168.3.69
2025-08-01T08:48:13Z,OpenPLC-002,OpenPLC,cycle_end,52,ok,info,192.168.4.68
2025-08-01T08:48:19Z,OpenPLC-004,OpenPLC,cycle_end,62,ok,info,192.168.5.4
2025-08-01T08:48:29Z,OpenPLC-004,OpenPLC,logic_injection,57,ok,info,192.168.5.56
2025-08-01T08:48:36Z,OpenPLC-005,OpenPLC,cycle_start,40,ok,info,192.168.3.219
2025-08-01T08:48:45Z,OpenPLC-003,OpenPLC,cycle_end,4,ok,info,192.168.5.11
2025-08-01T08:48:55Z,OpenPLC-003,OpenPLC,logic_injection,42,ok,info,192.168.0.138
2025-08-01T08:49:05Z,OpenPLC-003,OpenPLC,cycle_start,1,ok,info,192.168.5.145
2025-08-01T08:49:10Z,OpenPLC-002,OpenPLC,cycle_start,91,ok,info,192.168.1.209
2025-08-01T08:49:20Z,OpenPLC-004,OpenPLC,cycle_start,37,ok,info,192.168.5.73
2025-08-01T08:49:25Z,OpenPLC-001,OpenPLC,cycle_start,6,ok,info,192.168.2.8
2025-08-01T08:49:32Z,OpenPLC-005,OpenPLC,cycle_end,1,ok,info,192.168.4.9
2025-08-01T08:49:40Z,OpenPLC-004,OpenPLC,cycle_start,15,ok,info,192.168.1.73
2025-08-01T08:49:50Z,OpenPLC-001,OpenPLC,logic_injection,32,ok,info,192.168.4.170
2025-08-01T08:50:00Z,OpenPLC-005,OpenPLC,cycle_end,1,ok,info,192.168.4.162
2025-08-01T08:50:09Z,OpenPLC-005,OpenPLC,logic_injection,30,ok,info,192.168.5.224
2025-08-01T08:50:15Z,OpenPLC-005,OpenPLC,cycle_end,79,ok,info,192.168.3.48
2025-08-01T08:50:21Z,OpenPLC-004,OpenPLC,cycle_start,81,ok,info,192.168.4.36
2025-08-01T08:50:26Z,OpenPLC-005,OpenPLC,cycle_start,68,ok,info,192.168.1.177
2025-08-01T08:50:33Z,OpenPLC-003,OpenPLC,logic_injection,75,ok,info,192.168.0.127
2025-08-01T08:50:41Z,OpenPLC-002,OpenPLC,cycle_start,75,ok,info,192.168.5.137
2025-08-01T08:50:48Z,OpenPLC-001,OpenPLC,logic_injection,52,ok,info,192.168.1.221
2025-08-01T08:50:56Z,OpenPLC-003,OpenPLC,cycle_end,7,ok,info,192.168.1.162
2025-08-01T08:51:04Z,OpenPLC-002,OpenPLC,cycle_start,85,ok,info,192.168.4.211
2025-08-01T08:51:14Z,OpenPLC-004,OpenPLC,logic_injection,40,ok,info,192.168.2.88
2025-08-01T08:51:21Z,OpenPLC-001,OpenPLC,cycle_end,21,ok,info,192.168.4.245
2025-08-01T08:51:26Z,OpenPLC-005,OpenPLC,cycle_end,65,ok,info,192.168.2.95
2025-08-01T08:51:33Z,OpenPLC-003,OpenPLC,cycle_end,29,ok,info,192.168.4.217
2025-08-01T08:51:42Z,OpenPLC-004,OpenPLC,cycle_start,41,ok,info,192.168.1.203
2025-08-01T08:51:52Z,OpenPLC-005,OpenPLC,logic_injection,53,ok,info,192.168.0.105
2025-08-01T08:52:02Z,OpenPLC-003,OpenPLC,cycle_start,18,ok,info,192.168.3.161
2025-08-01T08:52:11Z,OpenPLC-001,OpenPLC,logic_injection,41,ok,info,192.168.3.73
2025-08-01T08:52:16Z,OpenPLC-005,OpenPLC,logic_injection,50,ok,info,192.168.2.217
2025-08-01T08:52:25Z,OpenPLC-003,OpenPLC,cycle_start,56,ok,info,192.168.1.70
2025-08-01T08:52:31Z,OpenPLC-004,OpenPLC,cycle_end,26,ok,info,192.168.1.109
2025-08-01T08:52:40Z,OpenPLC-002,OpenPLC,cycle_start,33,ok,info,192.168.3.221
2025-08-01T08:52:50Z,OpenPLC-004,OpenPLC,cycle_start,27,ok,info,192.168.2.121
2025-08-01T08:52:56Z,OpenPLC-004,OpenPLC,cycle_end,44,ok,info,192.168.2.171
2025-08-01T08:53:05Z,OpenPLC-004,OpenPLC,logic_injection,75,ok,info,192.168.1.135
2025-08-01T08:53:11Z,OpenPLC-002,OpenPLC,cycle_end,87,ok,info,192.168.0.205
2025-08-01T08:53:20Z,OpenPLC-005,OpenPLC,cycle_start,11,ok,info,192.168.4.182
2025-08-01T08:53:26Z,OpenPLC-002,OpenPLC,cycle_start,86,ok,info,192.168.4.136
2025-08-01T08:53:35Z,OpenPLC-004,OpenPLC,cycle_start,30,ok,info,192.168.5.148
2025-08-01T08:53:42Z,OpenPLC-004,OpenPLC,cycle_start,9,ok,info,192.168.5.74
2025-08-01T08:53:51Z,OpenPLC-003,OpenPLC,logic_injection,57,ok,info,192.168.3.254
2025-08-01T08:53:59Z,OpenPLC-004,OpenPLC,cycle_start,22,ok,info,192.168.0.86
2025-08-01T08:54:08Z,OpenPLC-004,OpenPLC,cycle_start,33,ok,info,192.168.0.161
2025-08-01T08:54:18Z,OpenPLC-003,OpenPLC,cycle_start,33,ok,info,192.168.1.21
2025-08-01T08:54:24Z,OpenPLC-003,OpenPLC,logic_injection,4,ok,info,192.168.4.85
2025-08-01T08:54:33Z,OpenPLC-003,OpenPLC,logic_injection,4,ok,info,192.168.3.98
2025-08-01T08:54:43Z,OpenPLC-005,OpenPLC,logic_injection,84,ok,info,192.168.1.9
2025-08-01T08:54:53Z,OpenPLC-005,OpenPLC,cycle_end,62,ok,info,192.168.5.109
2025-08-01T08:55:01Z,OpenPLC-004,OpenPLC,cycle_start,55,ok,info,192.168.1.51
2025-08-01T08:55:11Z,OpenPLC-003,OpenPLC,logic_injection,85,ok,info,192.168.4.238
2025-08-01T08:55:21Z,OpenPLC-004,OpenPLC,cycle_end,71,ok,info,192.168.3.129
2025-08-01T08:55:28Z,OpenPLC-001,OpenPLC,cycle_end,15,ok,info,192.168.0.21
2025-08-01T08:55:38Z,OpenPLC-004,OpenPLC,cycle_end,59,ok,info,192.168.0.83
2025-08-01T08:55:47Z,OpenPLC-003,OpenPLC,cycle_start,19,ok,info,192.168.3.134
2025-08-01T08:55:57Z,OpenPLC-005,OpenPLC,cycle_end,55,ok,info,192.168.4.32
2025-08-01T08:56:07Z,OpenPLC-003,OpenPLC,logic_injection,43,ok,info,192.168.3.190
2025-08-01T08:56:17Z,OpenPLC-003,OpenPLC,cycle_start,80,ok,info,192.168.0.130
2025-08-01T08:56:26Z,OpenPLC-005,OpenPLC,logic_injection,27,ok,info,192.168.0.88
2025-08-01T08:56:32Z,OpenPLC-002,OpenPLC,logic_injection,67,ok,info,192.168.5.95
2025-08-01T08:56:41Z,OpenPLC-004,OpenPLC,cycle_start,13,ok,info,192.168.0.73
2025-08-01T08:56:49Z,OpenPLC-005,OpenPLC,cycle_start,33,ok,info,192.168.5.245
2025-08-01T08:56:58Z,OpenPLC-002,OpenPLC,cycle_end,72,ok,info,192.168.4.223
2025-08-01T08:57:06Z,OpenPLC-002,OpenPLC,logic_injection,94,ok,info,192.168.1.59
2025-08-01T08:57:14Z,OpenPLC-005,OpenPLC,logic_injection,57,ok,info,192.168.0.30
2025-08-01T08:57:22Z,OpenPLC-001,OpenPLC,cycle_end,95,ok,info,192.168.4.169
2025-08-01T08:57:31Z,OpenPLC-002,OpenPLC,logic_injection,53,ok,info,192.168.4.50
2025-08-01T08:57:40Z,OpenPLC-003,OpenPLC,cycle_start,18,ok,info,192.168.2.20
2025-08-01T08:57:48Z,OpenPLC-001,OpenPLC,logic_injection,91,ok,info,192.168.4.208
2025-08-01T08:57:55Z,OpenPLC-001,OpenPLC,cycle_end,48,ok,info,192.168.2.104
2025-08-01T08:58:05Z,OpenPLC-002,OpenPLC,cycle_start,43,ok,info,192.168.4.119
2025-08-01T08:58:13Z,OpenPLC-002,OpenPLC,cycle_end,58,ok,info,192.168.5.83
2025-08-01T08:58:23Z,OpenPLC-002,OpenPLC,cycle_start,28,ok,info,192.168.1.206
2025-08-01T08:58:29Z,OpenPLC-002,OpenPLC,logic_injection,3,ok,info,192.168.3.213
2025-08-01T08:58:34Z,OpenPLC-002,OpenPLC,logic_injection,82,ok,info,192.168.4.209
2025-08-01T08:58:44Z,OpenPLC-003,OpenPLC,logic_injection,76,ok,info,192.168.4.64
2025-08-01T08:58:53Z,OpenPLC-005,OpenPLC,cycle_start,8,ok,info,192.168.5.52
2025-08-01T08:58:59Z,OpenPLC-004,OpenPLC,cycle_end,83,ok,info,192.168.0.97
2025-08-01T08:59:07Z,OpenPLC-003,OpenPLC,logic_injection,99,ok,info,192.168.5.157
2025-08-01T08:59:15Z,OpenPLC-004,OpenPLC,cycle_start,14,ok,info,192.168.2.160
2025-08-01T08:59:22Z,OpenPLC-003,OpenPLC,cycle_start,80,ok,info,192.168.5.248
2025-08-01T08:59:27Z,OpenPLC-003,OpenPLC,cycle_start,40,ok,info,192.168.1.82
2025-08-01T08:59:32Z,OpenPLC-001,OpenPLC,cycle_end,9,ok,info,192.168.5.249
2025-08-01T08:59:38Z,OpenPLC-002,OpenPLC,logic_injection,31,ok,info,192.168.1.202
2025-08-01T08:59:44Z,OpenPLC-005,OpenPLC,cycle_end,80,ok,info,192.168.3.2
2025-08-01T08:59:49Z,OpenPLC-005,OpenPLC,cycle_start,87,ok,info,192.168.5.5
2025-08-01T08:59:57Z,OpenPLC-002,OpenPLC,cycle_end,33,ok,info,192.168.3.32
2025-08-01T09:00:06Z,OpenPLC-002,OpenPLC,cycle_start,49,ok,info,192.168.3.72
2025-08-01T09:00:12Z,OpenPLC-002,OpenPLC,logic_injection,67,ok,info,192.168.4.39
2025-08-01T09:00:17Z,OpenPLC-001,OpenPLC,logic_injection,40,ok,info,192.168.4.82
2025-08-01T09:00:25Z,OpenPLC-001,OpenPLC,cycle_end,68,ok,info,192.168.2.33
2025-08-01T09:00:32Z,OpenPLC-004,OpenPLC,logic_injection,10,ok,info,192.168.1.136
2025-08-01T09:00:39Z,OpenPLC-001,OpenPLC,logic_injection,63,ok,info,192.168.3.82
2025-08-01T09:00:46Z,OpenPLC-005,OpenPLC,logic_injection,14,ok,info,192.168.0.19
2025-08-01T09:00:54Z,OpenPLC-002,OpenPLC,cycle_start,48,ok,info,192.168.0.223
2025-08-01T09:01:02Z,OpenPLC-003,OpenPLC,cycle_end,29,ok,info,192.168.3.221
2025-08-01T09:01:10Z,OpenPLC-005,OpenPLC,cycle_end,9,ok,info,192.168.4.41
2025-08-01T09:01:17Z,OpenPLC-005,OpenPLC,cycle_end,51,ok,info,192.168.2.226
2025-08-01T09:01:24Z,OpenPLC-005,OpenPLC,cycle_end,30,ok,info,192.168.4.126
2025-08-01T09:01:33Z,OpenPLC-002,OpenPLC,cycle_start,49,ok,info,192.168.2.189
2025-08-01T09:01:42Z,OpenPLC-004,OpenPLC,cycle_end,19,ok,info,192.168.0.24
2025-08-01T09:01:48Z,OpenPLC-002,OpenPLC,cycle_end,28,ok,info,192.168.1.187
2025-08-01T09:01:56Z,OpenPLC-003,OpenPLC,cycle_start,43,ok,info,192.168.4.41
2025-08-01T09:02:04Z,OpenPLC-004,OpenPLC,cycle_end,44,ok,info,192.168.5.247
2025-08-01T09:02:13Z,OpenPLC-005,OpenPLC,cycle_start,31,ok,info,192.168.1.71
2025-08-01T09:02:19Z,OpenPLC-004,OpenPLC,logic_injection,42,ok,info,192.168.1.53
2025-08-01T09:02:29Z,OpenPLC-003,OpenPLC,logic_injection,72,ok,info,192.168.1.129
2025-08-01T09:02:39Z,OpenPLC-005,OpenPLC,cycle_start,99,ok,info,192.168.0.94
