timestamp,device_id,protocol,event_type,cycle,value,severity,source_ip
2025-08-01T08:32:46Z,OpenPLC-005,OpenPLC,logic_injection,65,injected,critical,10.0.0.254
2025-08-01T08:32:54Z,OpenPLC-001,OpenPLC,cycle_end,69,injected,critical,192.168.99.99
2025-08-01T08:33:02Z,OpenPLC-003,OpenPLC,cycle_start,4,fail,critical,192.168.99.99
2025-08-01T08:33:12Z,OpenPLC-003,OpenPLC,logic_injection,36,injected,critical,10.0.0.254
2025-08-01T08:33:18Z,OpenPLC-002,OpenPLC,cycle_start,99,fail,critical,10.0.0.254
2025-08-01T08:33:23Z,OpenPLC-002,OpenPLC,cycle_end,35,injected,critical,10.0.0.254
2025-08-01T08:33:29Z,OpenPLC-005,OpenPLC,cycle_end,8,injected,critical,192.168.99.99
2025-08-01T08:33:34Z,OpenPLC-002,OpenPLC,logic_injection,62,fail,critical,10.0.0.254
2025-08-01T08:33:44Z,OpenPLC-003,OpenPLC,logic_injection,61,ok,critical,192.168.99.99
2025-08-01T08:33:54Z,OpenPLC-003,OpenPLC,logic_injection,72,ok,critical,10.0.0.254
2025-08-01T08:34:04Z,OpenPLC-001,OpenPLC,cycle_start,62,injected,critical,10.0.0.254
2025-08-01T08:34:11Z,OpenPLC-004,OpenPLC,cycle_start,74,fail,critical,192.168.99.99
2025-08-01T08:34:21Z,OpenPLC-002,OpenPLC,cycle_end,9,fail,critical,192.168.99.99
2025-08-01T08:34:27Z,OpenPLC-004,OpenPLC,cycle_start,70,injected,critical,192.168.99.99
2025-08-01T08:34:37Z,OpenPLC-003,OpenPLC,cycle_end,19,fail,critical,10.0.0.254
2025-08-01T08:34:47Z,OpenPLC-003,OpenPLC,cycle_start,85,injected,critical,192.168.99.99
2025-08-01T08:34:55Z,OpenPLC-003,OpenPLC,logic_injection,48,fail,critical,10.0.0.254
2025-08-01T08:35:04Z,OpenPLC-002,OpenPLC,cycle_start,78,injected,critical,192.168.99.99
2025-08-01T08:35:14Z,OpenPLC-002,OpenPLC,cycle_end,58,ok,critical,10.0.0.254
2025-08-01T08:35:19Z,OpenPLC-001,OpenPLC,cycle_end,14,injected,critical,10.0.0.254
2025-08-01T08:35:26Z,OpenPLC-005,OpenPLC,cycle_end,34,fail,critical,192.168.99.99
2025-08-01T08:35:33Z,OpenPLC-005,OpenPLC,logic_injection,57,fail,critical,10.0.0.254
2025-08-01T08:35:40Z,OpenPLC-003,OpenPLC,cycle_start,36,ok,critical,10.0.0.254
2025-08-01T08:35:50Z,OpenPLC-004,OpenPLC,logic_injection,59,ok,critical,192.168.99.99
2025-08-01T08:35:59Z,OpenPLC-002,OpenPLC,cycle_end,17,fail,critical,192.168.99.99
2025-08-01T08:36:07Z,OpenPLC-005,OpenPLC,cycle_start,87,injected,critical,192.168.99.99
2025-08-01T08:36:14Z,OpenPLC-005,OpenPLC,cycle_start,29,injected,critical,192.168.99.99
2025-08-01T08:36:19Z,OpenPLC-003,OpenPLC,cycle_end,7,ok,critical,10.0.0.254
2025-08-01T08:36:25Z,OpenPLC-005,OpenPLC,cycle_start,1,injected,critical,10.0.0.254
2025-08-01T08:36:34Z,OpenPLC-004,OpenPLC,logic_injection,45,injected,critical,192.168.99.99
2025-08-01T08:36:44Z,OpenPLC-002,OpenPLC,cycle_end,90,ok,critical,192.168.99.99
2025-08-01T08:36:53Z,OpenPLC-002,OpenPLC,cycle_end,93,injected,critical,192.168.99.99
2025-08-01T08:37:02Z,OpenPLC-001,OpenPLC,cycle_start,81,ok,critical,10.0.0.254
2025-08-01T08:37:11Z,OpenPLC-001,OpenPLC,cycle_end,76,injected,critical,10.0.0.254
2025-08-01T08:37:21Z,OpenPLC-001,OpenPLC,cycle_end,46,injected,critical,192.168.99.99
2025-08-01T08:37:31Z,OpenPLC-003,OpenPLC,cycle_start,33,fail,critical,192.168.99.99
2025-08-01T08:37:37Z,OpenPLC-002,OpenPLC,logic_injection,41,fail,critical,10.0.0.254
2025-08-01T08:37:44Z,OpenPLC-005,OpenPLC,cycle_start,11,fail,critical,10.0.0.254
2025-08-01T08:37:50Z,OpenPLC-005,OpenPLC,logic_injection,97,injected,critical,192.168.99.99
2025-08-01T08:37:57Z,OpenPLC-001,OpenPLC,cycle_end,1,ok,critical,10.0.0.254
2025-08-01T08:38:06Z,OpenPLC-002,OpenPLC,logic_injection,31,injected,critical,192.168.99.99
2025-08-01T08:38:13Z,OpenPLC-005,OpenPLC,cycle_end,33,ok,critical,10.0.0.254
2025-08-01T08:38:20Z,OpenPLC-003,OpenPLC,cycle_end,8,ok,critical,10.0.0.254
2025-08-01T08:38:25Z,OpenPLC-005,OpenPLC,logic_injection,31,ok,critical,192.168.99.99
2025-08-01T08:38:32Z,OpenPLC-002,OpenPLC,logic_injection,10,injected,critical,10.0.0.254
2025-08-01T08:38:41Z,OpenPLC-003,OpenPLC,logic_injection,6,fail,critical,192.168.99.99
2025-08-01T08:38:50Z,OpenPLC-001,OpenPLC,cycle_start,51,injected,critical,192.168.99.99
2025-08-01T08:38:55Z,OpenPLC-005,OpenPLC,cycle_end,57,fail,critical,10.0.0.254
2025-08-01T08:39:02Z,OpenPLC-003,OpenPLC,logic_injection,80,injected,critical,192.168.99.99
2025-08-01T08:39:09Z,OpenPLC-005,OpenPLC,logic_injection,92,fail,critical,192.168.99.99
2025-08-01T08:39:16Z,OpenPLC-001,OpenPLC,logic_injection,75,injected,critical,192.168.99.99
2025-08-01T08:39:25Z,OpenPLC-004,OpenPLC,cycle_end,71,ok,critical,10.0.0.254
2025-08-01T08:39:30Z,OpenPLC-005,OpenPLC,logic_injection,21,fail,critical,192.168.99.99
2025-08-01T08:39:35Z,OpenPLC-003,OpenPLC,logic_injection,17,injected,critical,10.0.0.254
2025-08-01T08:39:41Z,OpenPLC-002,OpenPLC,logic_injection,60,injected,critical,192.168.99.99
2025-08-01T08:39:50Z,OpenPLC-004,OpenPLC,logic_injection,85,ok,critical,192.168.99.99
2025-08-01T08:39:57Z,OpenPLC-005,OpenPLC,cycle_end,53,injected,critical,10.0.0.254
2025-08-01T08:40:07Z,OpenPLC-003,OpenPLC,logic_injection,73,fail,critical,192.168.99.99
2025-08-01T08:40:13Z,OpenPLC-003,OpenPLC,cycle_end,38,ok,critical,10.0.0.254
2025-08-01T08:40:18Z,OpenPLC-005,OpenPLC,cycle_start,40,ok,critical,10.0.0.254
2025-08-01T08:40:27Z,OpenPLC-003,OpenPLC,logic_injection,84,ok,critical,192.168.99.99
2025-08-01T08:40:32Z,OpenPLC-004,OpenPLC,logic_injection,16,fail,critical,10.0.0.254
2025-08-01T08:40:39Z,OpenPLC-003,OpenPLC,logic_injection,30,ok,critical,192.168.99.99
2025-08-01T08:40:44Z,OpenPLC-004,OpenPLC,logic_injection,69,fail,critical,192.168.99.99
2025-08-01T08:40:51Z,OpenPLC-004,OpenPLC,cycle_start,77,injected,critical,192.168.99.99
2025-08-01T08:40:56Z,OpenPLC-005,OpenPLC,cycle_end,26,injected,critical,10.0.0.254
2025-08-01T08:41:05Z,OpenPLC-003,OpenPLC,cycle_start,73,fail,critical,10.0.0.254
2025-08-01T08:41:10Z,OpenPLC-001,OpenPLC,logic_injection,45,fail,critical,192.168.99.99
2025-08-01T08:41:16Z,OpenPLC-005,OpenPLC,cycle_end,90,fail,critical,192.168.99.99
2025-08-01T08:41:25Z,OpenPLC-001,OpenPLC,cycle_start,45,ok,critical,10.0.0.254
2025-08-01T08:41:32Z,OpenPLC-002,OpenPLC,cycle_start,64,ok,critical,192.168.99.99
2025-08-01T08:41:39Z,OpenPLC-004,OpenPLC,logic_injection,48,injected,critical,10.0.0.254
2025-08-01T08:41:48Z,OpenPLC-005,OpenPLC,cycle_end,31,injected,critical,10.0.0.254
2025-08-01T08:41:55Z,OpenPLC-002,OpenPLC,cycle_end,54,injected,critical,192.168.99.99
2025-08-01T08:42:04Z,OpenPLC-001,OpenPLC,cycle_start,44,ok,critical,192.168.99.99
2025-08-01T08:42:09Z,OpenPLC-001,OpenPLC,cycle_end,64,injected,critical,10.0.0.254
2025-08-01T08:42:18Z,OpenPLC-005,OpenPLC,cycle_end,65,ok,critical,192.168.99.99
2025-08-01T08:42:28Z,OpenPLC-005,OpenPLC,cycle_start,8,fail,critical,192.168.99.99
2025-08-01T08:42:38Z,OpenPLC-004,OpenPLC,logic_injection,9,ok,critical,192.168.99.99
2025-08-01T08:42:47Z,OpenPLC-005,OpenPLC,logic_injection,63,ok,critical,10.0.0.254
2025-08-01T08:42:57Z,OpenPLC-003,OpenPLC,logic_injection,59,ok,critical,192.168.99.99
2025-08-01T08:43:04Z,OpenPLC-002,OpenPLC,cycle_start,56,ok,critical,192.168.99.99
2025-08-01T08:43:10Z,OpenPLC-001,OpenPLC,cycle_start,54,ok,critical,10.0.0.254
2025-08-01T08:43:15Z,OpenPLC-004,OpenPLC,logic_injection,34,injected,critical,192.168.99.99
2025-08-01T08:43:22Z,OpenPLC-004,OpenPLC,cycle_end,95,injected,critical,10.0.0.254
2025-08-01T08:43:31Z,OpenPLC-002,OpenPLC,cycle_end,96,injected,critical,192.168.99.99
2025-08-01T08:43:41Z,OpenPLC-004,OpenPLC,cycle_start,63,fail,critical,192.168.99.99
2025-08-01T08:43:47Z,OpenPLC-003,OpenPLC,cycle_start,64,fail,critical,10.0.0.254
2025-08-01T08:43:54Z,OpenPLC-005,OpenPLC,cycle_start,59,ok,critical,192.168.99.99
2025-08-01T08:44:01Z,OpenPLC-005,OpenPLC,cycle_start,69,ok,critical,10.0.0.254
2025-08-01T08:44:07Z,OpenPLC-001,OpenPLC,cycle_end,24,fail,critical,192.168.99.99
2025-08-01T08:44:17Z,OpenPLC-002,OpenPLC,cycle_start,67,injected,critical,192.168.99.99
2025-08-01T08:44:24Z,OpenPLC-004,OpenPLC,cycle_end,6,ok,critical,192.168.99.99
2025-08-01T08:44:34Z,OpenPLC-004,OpenPLC,logic_injection,93,injected,critical,192.168.99.99
2025-08-01T08:44:42Z,OpenPLC-003,OpenPLC,cycle_start,95,injected,critical,192.168.99.99
2025-08-01T08:44:49Z,OpenPLC-004,OpenPLC,logic_injection,88,ok,critical,10.0.0.254
2025-08-01T08:44:55Z,OpenPLC-001,OpenPLC,cycle_end,6,fail,critical,10.0.0.254
2025-08-01T08:45:03Z,OpenPLC-002,OpenPLC,cycle_start,29,injected,critical,10.0.0.254
2025-08-01T08:45:11Z,OpenPLC-005,OpenPLC,logic_injection,28,ok,critical,10.0.0.254
2025-08-01T08:45:19Z,OpenPLC-003,OpenPLC,cycle_end,85,fail,critical,192.168.99.99
2025-08-01T08:45:28Z,OpenPLC-005,OpenPLC,logic_injection,98,fail,critical,10.0.0.254
2025-08-01T08:45:36Z,OpenPLC-002,OpenPLC,cycle_start,69,ok,critical,10.0.0.254
2025-08-01T08:45:46Z,OpenPLC-002,OpenPLC,cycle_start,7,ok,critical,192.168.99.99
2025-08-01T08:45:52Z,OpenPLC-001,OpenPLC,cycle_start,87,ok,critical,10.0.0.254
2025-08-01T08:45:58Z,OpenPLC-005,OpenPLC,logic_injection,24,ok,critical,10.0.0.254
2025-08-01T08:46:08Z,OpenPLC-002,OpenPLC,cycle_end,92,ok,critical,10.0.0.254
2025-08-01T08:46:18Z,OpenPLC-004,OpenPLC,logic_injection,21,ok,critical,192.168.99.99
2025-08-01T08:46:26Z,OpenPLC-003,OpenPLC,cycle_start,77,ok,critical,192.168.99.99
2025-08-01T08:46:35Z,OpenPLC-002,OpenPLC,cycle_start,92,injected,critical,192.168.99.99
2025-08-01T08:46:43Z,OpenPLC-004,OpenPLC,cycle_end,41,injected,critical,10.0.0.254
2025-08-01T08:46:50Z,OpenPLC-003,OpenPLC,logic_injection,68,fail,critical,192.168.99.99
2025-08-01T08:47:00Z,OpenPLC-001,OpenPLC,cycle_end,23,injected,critical,10.0.0.254
2025-08-01T08:47:09Z,OpenPLC-001,OpenPLC,cycle_start,40,fail,critical,10.0.0.254
2025-08-01T08:47:19Z,OpenPLC-005,OpenPLC,cycle_end,20,fail,critical,192.168.99.99
2025-08-01T08:47:27Z,OpenPLC-002,OpenPLC,cycle_end,26,fail,critical,192.168.99.99
2025-08-01T08:47:34Z,OpenPLC-005,OpenPLC,cycle_end,23,fail,critical,10.0.0.254
2025-08-01T08:47:42Z,OpenPLC-004,OpenPLC,cycle_end,5,injected,critical,192.168.99.99
2025-08-01T08:47:52Z,OpenPLC-004,OpenPLC,logic_injection,26,fail,critical,10.0.0.254
2025-08-01T08:48:00Z,OpenPLC-004,OpenPLC,cycle_start,43,fail,critical,192.168.99.99
2025-08-01T08:48:07Z,OpenPLC-003,OpenPLC,logic_injection,85,injected,critical,192.168.99.99
2025-08-01T08:48:13Z,OpenPLC-005,OpenPLC,cycle_start,52,injected,critical,192.168.99.99
2025-08-01T08:48:20Z,OpenPLC-005,OpenPLC,cycle_end,25,injected,critical,192.168.99.99
2025-08-01T08:48:27Z,OpenPLC-001,OpenPLC,logic_injection,81,ok,critical,192.168.99.99
2025-08-01T08:48:33Z,OpenPLC-001,OpenPLC,logic_injection,44,ok,critical,10.0.0.254
2025-08-01T08:48:43Z,OpenPLC-001,OpenPLC,logic_injection,34,ok,critical,192.168.99.99
2025-08-01T08:48:53Z,OpenPLC-004,OpenPLC,cycle_end,96,ok,critical,10.0.0.254
2025-08-01T08:49:02Z,OpenPLC-003,OpenPLC,cycle_end,53,ok,critical,192.168.99.99
2025-08-01T08:49:12Z,OpenPLC-001,OpenPLC,cycle_start,90,fail,critical,192.168.99.99
2025-08-01T08:49:21Z,OpenPLC-001,OpenPLC,cycle_end,70,ok,critical,10.0.0.254
2025-08-01T08:49:28Z,OpenPLC-003,OpenPLC,cycle_end,42,injected,critical,192.168.99.99
2025-08-01T08:49:33Z,OpenPLC-005,OpenPLC,cycle_start,54,fail,critical,10.0.0.254
2025-08-01T08:49:40Z,OpenPLC-004,OpenPLC,cycle_end,99,ok,critical,192.168.99.99
2025-08-01T08:49:46Z,OpenPLC-003,OpenPLC,cycle_start,26,fail,critical,10.0.0.254
2025-08-01T08:49:51Z,OpenPLC-002,OpenPLC,cycle_end,77,fail,critical,192.168.99.99
2025-08-01T08:49:56Z,OpenPLC-005,OpenPLC,logic_injection,56,fail,critical,192.168.99.99
2025-08-01T08:50:03Z,OpenPLC-002,OpenPLC,cycle_start,56,injected,critical,192.168.99.99
2025-08-01T08:50:13Z,OpenPLC-003,OpenPLC,cycle_start,64,ok,critical,10.0.0.254
2025-08-01T08:50:19Z,OpenPLC-002,OpenPLC,logic_injection,15,injected,critical,192.168.99.99
2025-08-01T08:50:29Z,OpenPLC-004,OpenPLC,cycle_start,68,ok,critical,10.0.0.254
2025-08-01T08:50:34Z,OpenPLC-004,OpenPLC,logic_injection,56,fail,critical,192.168.99.99
2025-08-01T08:50:39Z,OpenPLC-004,OpenPLC,cycle_end,28,fail,critical,10.0.0.254
2025-08-01T08:50:48Z,OpenPLC-003,OpenPLC,logic_injection,1,fail,critical,10.0.0.254
2025-08-01T08:50:53Z,OpenPLC-002,OpenPLC,logic_injection,18,ok,critical,10.0.0.254
2025-08-01T08:50:59Z,OpenPLC-003,OpenPLC,logic_injection,66,fail,critical,10.0.0.254
2025-08-01T08:51:04Z,OpenPLC-005,OpenPLC,cycle_start,53,injected,critical,192.168.99.99
2025-08-01T08:51:12Z,OpenPLC-005,OpenPLC,logic_injection,37,fail,critical,192.168.99.99
2025-08-01T08:51:17Z,OpenPLC-003,OpenPLC,cycle_end,83,fail,critical,192.168.99.99
2025-08-01T08:51:22Z,OpenPLC-004,OpenPLC,cycle_start,85,injected,critical,192.168.99.99
2025-08-01T08:51:28Z,OpenPLC-005,OpenPLC,cycle_end,90,fail,critical,192.168.99.99
2025-08-01T08:51:35Z,OpenPLC-002,OpenPLC,logic_injection,27,fail,critical,10.0.0.254
2025-08-01T08:51:43Z,OpenPLC-005,OpenPLC,cycle_start,49,injected,critical,10.0.0.254
2025-08-01T08:51:51Z,OpenPLC-001,OpenPLC,logic_injection,87,fail,critical,10.0.0.254
2025-08-01T08:52:01Z,OpenPLC-003,OpenPLC,cycle_end,30,fail,critical,10.0.0.254
2025-08-01T08:52:08Z,OpenPLC-002,OpenPLC,cycle_start,46,ok,critical,192.168.99.99
2025-08-01T08:52:14Z,OpenPLC-003,OpenPLC,cycle_end,4,ok,critical,192.168.99.99
2025-08-01T08:52:23Z,OpenPLC-003,OpenPLC,cycle_start,81,injected,critical,192.168.99.99
2025-08-01T08:52:30Z,OpenPLC-004,OpenPLC,cycle_end,31,ok,critical,10.0.0.254
2025-08-01T08:52:40Z,OpenPLC-004,OpenPLC,cycle_end,93,injected,critical,192.168.99.99
2025-08-01T08:52:49Z,OpenPLC-005,OpenPLC,cycle_end,96,fail,critical,192.168.99.99
2025-08-01T08:52:57Z,OpenPLC-003,OpenPLC,logic_injection,42,fail,critical,192.168.99.99
2025-08-01T08:53:07Z,OpenPLC-005,OpenPLC,cycle_end,23,injected,critical,10.0.0.254
2025-08-01T08:53:17Z,OpenPLC-004,OpenPLC,cycle_start,3,fail,critical,192.168.99.99
2025-08-01T08:53:25Z,OpenPLC-005,OpenPLC,logic_injection,98,fail,critical,10.0.0.254
2025-08-01T08:53:30Z,OpenPLC-004,OpenPLC,cycle_start,30,injected,critical,10.0.0.254
2025-08-01T08:53:38Z,OpenPLC-003,OpenPLC,cycle_start,95,injected,critical,10.0.0.254
2025-08-01T08:53:43Z,OpenPLC-001,OpenPLC,cycle_start,2,injected,critical,10.0.0.254
2025-08-01T08:53:50Z,OpenPLC-004,OpenPLC,logic_injection,38,fail,critical,10.0.0.254
2025-08-01T08:53:59Z,OpenPLC-001,OpenPLC,cycle_end,57,injected,critical,10.0.0.254
2025-08-01T08:54:08Z,OpenPLC-002,OpenPLC,logic_injection,23,injected,critical,10.0.0.254
2025-08-01T08:54:16Z,OpenPLC-003,OpenPLC,cycle_end,99,injected,critical,10.0.0.254
2025-08-01T08:54:22Z,OpenPLC-003,OpenPLC,cycle_start,9,ok,critical,10.0.0.254
2025-08-01T08:54:31Z,OpenPLC-005,OpenPLC,cycle_start,88,ok,critical,10.0.0.254
2025-08-01T08:54:38Z,OpenPLC-005,OpenPLC,logic_injection,18,ok,critical,192.168.99.99
2025-08-01T08:54:45Z,OpenPLC-001,OpenPLC,logic_injection,56,injected,critical,10.0.0.254
2025-08-01T08:54:52Z,OpenPLC-004,OpenPLC,logic_injection,74,ok,critical,192.168.99.99
2025-08-01T08:55:01Z,OpenPLC-004,OpenPLC,cycle_start,74,ok,critical,10.0.0.254
2025-08-01T08:55:06Z,OpenPLC-002,OpenPLC,cycle_start,23,injected,critical,192.168.99.99
2025-08-01T08:55:11Z,OpenPLC-001,OpenPLC,logic_injection,67,injected,critical,192.168.99.99
2025-08-01T08:55:21Z,OpenPLC-002,OpenPLC,cycle_end,50,ok,critical,192.168.99.99
2025-08-01T08:55:30Z,OpenPLC-002,OpenPLC,logic_injection,90,injected,critical,10.0.0.254
2025-08-01T08:55:37Z,OpenPLC-004,OpenPLC,cycle_end,73,injected,critical,10.0.0.254
2025-08-01T08:55:47Z,OpenPLC-003,OpenPLC,cycle_end,27,fail,critical,10.0.0.254
2025-08-01T08:55:55Z,OpenPLC-004,OpenPLC,cycle_end,82,fail,critical,192.168.99.99
2025-08-01T08:56:04Z,OpenPLC-004,OpenPLC,cycle_start,82,fail,critical,192.168.99.99
2025-08-01T08:56:14Z,OpenPLC-003,OpenPLC,cycle_end,69,injected,critical,192.168.99.99
2025-08-01T08:56:21Z,OpenPLC-003,OpenPLC,cycle_start,81,ok,critical,10.0.0.254
2025-08-01T08:56:31Z,OpenPLC-001,OpenPLC,cycle_start,71,fail,critical,192.168.99.99
2025-08-01T08:56:40Z,OpenPLC-005,OpenPLC,cycle_start,48,injected,critical,192.168.99.99
2025-08-01T08:56:48Z,OpenPLC-002,OpenPLC,cycle_start,38,fail,critical,192.168.99.99
2025-08-01T08:56:58Z,OpenPLC-003,OpenPLC,cycle_end,98,injected,critical,192.168.99.99
2025-08-01T08:57:06Z,OpenPLC-005,OpenPLC,logic_injection,20,ok,critical,192.168.99.99
2025-08-01T08:57:16Z,OpenPLC-002,OpenPLC,cycle_end,4,ok,critical,10.0.0.254
2025-08-01T08:57:26Z,OpenPLC-001,OpenPLC,cycle_end,100,injected,critical,10.0.0.254
2025-08-01T08:57:34Z,OpenPLC-004,OpenPLC,cycle_start,36,injected,critical,10.0.0.254
2025-08-01T08:57:43Z,OpenPLC-004,OpenPLC,cycle_start,44,injected,critical,10.0.0.254
2025-08-01T08:57:50Z,OpenPLC-002,OpenPLC,cycle_start,22,fail,critical,10.0.0.254
2025-08-01T08:57:59Z,OpenPLC-004,OpenPLC,logic_injection,17,injected,critical,10.0.0.254
2025-08-01T08:58:05Z,OpenPLC-002,OpenPLC,logic_injection,56,fail,critical,192.168.99.99
2025-08-01T08:58:11Z,OpenPLC-001,OpenPLC,logic_injection,96,fail,critical,192.168.99.99
2025-08-01T08:58:21Z,OpenPLC-004,OpenPLC,cycle_start,100,ok,critical,10.0.0.254
2025-08-01T08:58:28Z,OpenPLC-004,OpenPLC,cycle_end,8,fail,critical,10.0.0.254
2025-08-01T08:58:38Z,OpenPLC-002,OpenPLC,cycle_start,28,injected,critical,10.0.0.254
2025-08-01T08:58:44Z,OpenPLC-002,OpenPLC,cycle_start,63,injected,critical,10.0.0.254
2025-08-01T08:58:50Z,OpenPLC-002,OpenPLC,logic_injection,82,ok,critical,192.168.99.99
2025-08-01T08:58:58Z,OpenPLC-003,OpenPLC,cycle_start,73,injected,critical,192.168.99.99
2025-08-01T08:59:07Z,OpenPLC-003,OpenPLC,cycle_start,46,injected,critical,10.0.0.254
2025-08-01T08:59:15Z,OpenPLC-004,OpenPLC,cycle_end,25,injected,critical,192.168.99.99
2025-08-01T08:59:22Z,OpenPLC-004,OpenPLC,cycle_start,88,injected,critical,192.168.99.99
2025-08-01T08:59:31Z,OpenPLC-002,OpenPLC,cycle_start,34,injected,critical,192.168.99.99
2025-08-01T08:59:38Z,OpenPLC-002,OpenPLC,cycle_end,60,fail,critical,10.0.0.254
2025-08-01T08:59:45Z,OpenPLC-004,OpenPLC,cycle_end,92,injected,critical,10.0.0.254
2025-08-01T08:59:54Z,OpenPLC-001,OpenPLC,cycle_start,44,ok,critical,192.168.99.99
2025-08-01T09:00:00Z,OpenPLC-003,OpenPLC,cycle_end,73,injected,critical,192.168.99.99
2025-08-01T09:00:07Z,OpenPLC-004,OpenPLC,cycle_end,91,ok,critical,192.168.99.99
2025-08-01T09:00:13Z,OpenPLC-001,OpenPLC,cycle_end,47,ok,critical,10.0.0.254
2025-08-01T09:00:19Z,OpenPLC-002,OpenPLC,logic_injection,21,ok,critical,10.0.0.254
2025-08-01T09:00:25Z,OpenPLC-002,OpenPLC,logic_injection,45,fail,critical,192.168.99.99
2025-08-01T09:00:33Z,OpenPLC-003,OpenPLC,cycle_start,70,fail,critical,192.168.99.99
2025-08-01T09:00:41Z,OpenPLC-001,OpenPLC,cycle_end,54,ok,critical,10.0.0.254
2025-08-01T09:00:51Z,OpenPLC-005,OpenPLC,cycle_end,43,fail,critical,192.168.99.99
2025-08-01T09:00:59Z,OpenPLC-004,OpenPLC,logic_injection,46,fail,critical,192.168.99.99
2025-08-01T09:01:08Z,OpenPLC-004,OpenPLC,logic_injection,60,ok,critical,192.168.99.99
2025-08-01T09:01:14Z,OpenPLC-003,OpenPLC,logic_injection,29,injected,critical,192.168.99.99
2025-08-01T09:01:19Z,OpenPLC-002,OpenPLC,cycle_end,77,ok,critical,10.0.0.254
2025-08-01T09:01:28Z,OpenPLC-002,OpenPLC,cycle_start,39,injected,critical,192.168.99.99
2025-08-01T09:01:35Z,OpenPLC-001,OpenPLC,cycle_start,31,injected,critical,10.0.0.254
2025-08-01T09:01:41Z,OpenPLC-001,OpenPLC,cycle_end,84,injected,critical,10.0.0.254
2025-08-01T09:01:47Z,OpenPLC-002,OpenPLC,logic_injection,71,fail,critical,10.0.0.254
2025-08-01T09:01:53Z,OpenPLC-005,OpenPLC,logic_injection,21,injected,critical,10.0.0.254
2025-08-01T09:01:58Z,OpenPLC-001,OpenPLC,cycle_end,28,ok,critical,192.168.99.99
2025-08-01T09:02:07Z,OpenPLC-004,OpenPLC,logic_injection,43,fail,critical,192.168.99.99
2025-08-01T09:02:15Z,OpenPLC-002,OpenPLC,logic_injection,58,fail,critical,192.168.99.99
2025-08-01T09:02:23Z,OpenPLC-004,OpenPLC,cycle_end,17,ok,critical,10.0.0.254
2025-08-01T09:02:33Z,OpenPLC-002,OpenPLC,cycle_end,63,ok,critical,192.168.99.99
2025-08-01T09:02:38Z,OpenPLC-004,OpenPLC,logic_injection,67,ok,critical,10.0.0.254
2025-08-01T09:02:45Z,OpenPLC-005,OpenPLC,logic_injection,71,injected,critical,192.168.99.99
2025-08-01T09:02:55Z,OpenPLC-003,OpenPLC,cycle_end,73,fail,critical,192.168.99.99
2025-08-01T09:03:04Z,OpenPLC-002,OpenPLC,cycle_end,93,fail,critical,10.0.0.254
